Measurement date,Station code,Address,Latitude,Longitude,SO2,NO2,O3,CO,PM10,PM2.5
2017-01-01 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.059,0.002,1.2,73.0,57.0
2017-01-01 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.058,0.002,1.2,71.0,59.0
2017-01-01 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.056,0.002,1.2,70.0,59.0
2017-01-01 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.056,0.002,1.2,70.0,58.0
2017-01-01 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.051,0.002,1.2,69.0,61.0
2017-01-01 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.046,0.002,1.1,70.0,61.0
2017-01-01 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.049,0.002,1.1,66.0,57.0
2017-01-01 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.045,0.002,1.0,71.0,60.0
2017-01-01 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.047,0.002,1.1,72.0,60.0
2017-01-01 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.047,0.002,1.1,74.0,63.0
2017-01-01 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.045,0.004,1.0,76.0,68.0
2017-01-01 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.048,0.005,1.0,83.0,74.0
2017-01-01 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.054000000000000006,0.005,1.0,93.0,79.0
2017-01-01 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.05,0.006999999999999999,1.0,94.0,79.0
2017-01-01 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.055,0.008,0.9,93.0,78.0
2017-01-01 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.056,0.008,0.8,87.0,69.0
2017-01-01 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.063,0.004,0.9,87.0,69.0
2017-01-01 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.063,0.002,0.9,91.0,72.0
2017-01-01 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.063,0.002,1.0,91.0,69.0
2017-01-01 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.062,0.002,1.0,92.0,70.0
2017-01-01 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.056,0.002,0.9,94.0,74.0
2017-01-01 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.058,0.002,0.9,93.0,74.0
2017-01-01 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.058,0.002,1.0,89.0,73.0
2017-01-01 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.057,0.002,1.0,91.0,72.0
2017-01-02 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.057,0.002,1.1,93.0,72.0
2017-01-02 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.057,0.002,1.0,92.0,74.0
2017-01-02 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.055,0.002,1.0,90.0,73.0
2017-01-02 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.053,0.002,1.0,92.0,74.0
2017-01-02 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.052000000000000005,0.002,1.1,92.0,76.0
2017-01-02 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.05,0.002,1.0,92.0,77.0
2017-01-02 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.05,0.002,1.0,92.0,76.0
2017-01-02 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.054000000000000006,0.002,1.2,88.0,74.0
2017-01-02 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.06,0.002,1.4,88.0,71.0
2017-01-02 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.066,0.002,1.5,88.0,69.0
2017-01-02 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.059,0.004,1.1,85.0,63.0
2017-01-02 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.055,0.008,0.8,73.0,55.0
2017-01-02 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.037000000000000005,0.031,0.7,80.0,59.0
2017-01-02 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.037000000000000005,0.034,0.8,104.0,80.0
2017-01-02 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.035,0.036000000000000004,0.9,117.0,90.0
2017-01-02 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.038,0.033,1.0,130.0,98.0
2017-01-02 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.039,0.034,1.0,140.0,107.0
2017-01-02 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.039,0.032,1.0,148.0,113.0
2017-01-02 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.04,0.029,1.0,150.0,116.0
2017-01-02 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.045,0.023,1.0,160.0,121.0
2017-01-02 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.044,0.019,1.0,154.0,116.0
2017-01-02 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.041,0.018000000000000002,1.1,153.0,113.0
2017-01-02 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.028,0.031,0.9,146.0,111.0
2017-01-02 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.019,0.041,0.9,145.0,114.0
2017-01-03 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.022,0.034,1.0,148.0,113.0
2017-01-03 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.023,0.029,1.0,142.0,109.0
2017-01-03 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.015,0.035,0.8,122.0,95.0
2017-01-03 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.015,0.033,0.7,100.0,73.0
2017-01-03 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.019,0.029,0.8,95.0,69.0
2017-01-03 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.026,0.022,0.8,94.0,70.0
2017-01-03 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.037000000000000005,0.012,0.8,83.0,58.0
2017-01-03 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.057,0.003,1.0,72.0,51.0
2017-01-03 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.065,0.003,1.4,76.0,57.0
2017-01-03 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.055,0.006,1.2,82.0,54.0
2017-01-03 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.046,0.012,0.9,76.0,57.0
2017-01-03 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.052000000000000005,0.011,0.9,75.0,53.0
2017-01-03 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.052000000000000005,0.016,0.8,75.0,53.0
2017-01-03 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.056,0.013,0.8,71.0,48.0
2017-01-03 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.045,0.02,0.6,76.0,53.0
2017-01-03 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.044,0.019,0.6,59.0,39.0
2017-01-03 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.047,0.016,0.5,52.0,32.0
2017-01-03 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.053,0.008,0.6,42.0,25.0
2017-01-03 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,0.7,38.0,21.0
2017-01-03 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,0.8,36.0,22.0
